
Header version:              	4
Header size:                 	200
Signal type:                 	raw time signal
Config-uuid:                 	F17E54DD-BDA0-492B-8234-871B36C63EAC
Measurement-uuid:            	3E887873-5DEC-40A3-A8DD-268A3489ADB3
Distance between samples:    	0.00078125 (1280Hz)
Scaling factor:              	0.002309
Offset:                      	-664.687706
Measurement timestamp:       	2025-04-16 07:40:11.795 (UTC)
First sample timestamp:    	2025-04-16 07:40:11.188 (UTC)
Unit-uuid:                   	061FD037-80DF-41CB-AC80-1F1DAEB6F56C
Compression:                 	zlib (2)
Data type:                   	signed int 16 (2)
Number of samples:           	2048
Byte count samples:          	28
Rotational frequency:        	nan
Data checksum:               	31027
Header checksum:             	5902

 	index   	raw value 	scaled value
   	 806  	        202	  2.001451 
   	 807  	        202	  2.001451 
   	 808  	        202	  2.001451 
   	 809  	        202	  2.001451 
   	 810  	        202	  2.001451 
   	 811  	        202	  2.001451 
   	 812  	        202	  2.001451 
   	 813  	        202	  2.001451 
   	 814  	        202	  2.001451 
   	 815  	        202	  2.001451 
   	 816  	        202	  2.001451 
   	 817  	        202	  2.001451 
   	 818  	        202	  2.001451 
   	 819  	        202	  2.001451 
   	 820  	        202	  2.001451 
   	 821  	        202	  2.001451 
   	 822  	        202	  2.001451 
   	 823  	        202	  2.001451 
   	 824  	        202	  2.001451 
   	 825  	        202	  2.001451 
   	 826  	        202	  2.001451 
   	 827  	        202	  2.001451 
   	 828  	        202	  2.001451 
   	 829  	        202	  2.001451 
   	 830  	        202	  2.001451 
   	 831  	        202	  2.001451 
   	 832  	        202	  2.001451 
   	 833  	        202	  2.001451 
   	 834  	        202	  2.001451 
   	 835  	        202	  2.001451 
   	 836  	        202	  2.001451 
   	 837  	        202	  2.001451 
   	 838  	        202	  2.001451 
   	 839  	        202	  2.001451 
   	 840  	        202	  2.001451 
   	 841  	        202	  2.001451 
   	 842  	        202	  2.001451 
   	 843  	        202	  2.001451 
   	 844  	        202	  2.001451 
   	 845  	        202	  2.001451 
   	 846  	        202	  2.001451 
   	 847  	        202	  2.001451 
   	 848  	        202	  2.001451 
   	 849  	        202	  2.001451 
   	 850  	        202	  2.001451 
   	 851  	        202	  2.001451 
   	 852  	        202	  2.001451 
   	 853  	        202	  2.001451 
   	 854  	        202	  2.001451 
   	 855  	        202	  2.001451 
   	 856  	        202	  2.001451 
   	 857  	        202	  2.001451 
   	 858  	        202	  2.001451 
   	 859  	        202	  2.001451 
   	 860  	        202	  2.001451 
   	 861  	        202	  2.001451 
   	 862  	        202	  2.001451 
   	 863  	        202	  2.001451 
   	 864  	        202	  2.001451 
   	 865  	        202	  2.001451 
   	 866  	        202	  2.001451 
   	 867  	        202	  2.001451 
   	 868  	        202	  2.001451 
   	 869  	        202	  2.001451 
   	 870  	        202	  2.001451 
   	 871  	        202	  2.001451 
   	 872  	        202	  2.001451 
   	 873  	        202	  2.001451 
   	 874  	        202	  2.001451 
   	 875  	        202	  2.001451 
   	 876  	        202	  2.001451 
   	 877  	        202	  2.001451 
   	 878  	        202	  2.001451 
   	 879  	        202	  2.001451 
   	 880  	        202	  2.001451 
   	 881  	        202	  2.001451 
   	 882  	        202	  2.001451 
   	 883  	        202	  2.001451 
   	 884  	        202	  2.001451 
   	 885  	        202	  2.001451 
   	 886  	        202	  2.001451 
   	 887  	        202	  2.001451 
   	 888  	        202	  2.001451 
   	 889  	        202	  2.001451 
   	 890  	        202	  2.001451 
   	 891  	        202	  2.001451 
   	 892  	        202	  2.001451 
   	 893  	        202	  2.001451 
   	 894  	        202	  2.001451 
   	 895  	        202	  2.001451 
   	 896  	        202	  2.001451 
   	 897  	        202	  2.001451 
   	 898  	        202	  2.001451 
   	 899  	        202	  2.001451 
   	 900  	        202	  2.001451 
   	 901  	        202	  2.001451 
   	 902  	        202	  2.001451 
   	 903  	        202	  2.001451 
   	 904  	        202	  2.001451 
   	 905  	        202	  2.001451 
   	 906  	        202	  2.001451 
   	 907  	        202	  2.001451 
   	 908  	        202	  2.001451 
   	 909  	        202	  2.001451 
   	 910  	        202	  2.001451 
   	 911  	        202	  2.001451 
   	 912  	        202	  2.001451 
   	 913  	        202	  2.001451 
   	 914  	        202	  2.001451 
   	 915  	        202	  2.001451 
   	 916  	        202	  2.001451 
   	 917  	        202	  2.001451 
   	 918  	        202	  2.001451 
   	 919  	        202	  2.001451 
   	 920  	        202	  2.001451 
   	 921  	        202	  2.001451 
   	 922  	        202	  2.001451 
   	 923  	        202	  2.001451 
   	 924  	        202	  2.001451 
   	 925  	        202	  2.001451 
   	 926  	        202	  2.001451 
   	 927  	        202	  2.001451 
   	 928  	        202	  2.001451 
   	 929  	        202	  2.001451 
   	 930  	        202	  2.001451 
   	 931  	        202	  2.001451 
   	 932  	        202	  2.001451 
   	 933  	        202	  2.001451 
   	 934  	        202	  2.001451 
   	 935  	        202	  2.001451 
   	 936  	        202	  2.001451 
   	 937  	        202	  2.001451 
   	 938  	        202	  2.001451 
   	 939  	        202	  2.001451 
   	 940  	        202	  2.001451 
   	 941  	        202	  2.001451 
   	 942  	        202	  2.001451 
   	 943  	        202	  2.001451 
   	 944  	        202	  2.001451 
   	 945  	        202	  2.001451 
   	 946  	        202	  2.001451 
   	 947  	        202	  2.001451 
   	 948  	        202	  2.001451 
   	 949  	        202	  2.001451 
   	 950  	        202	  2.001451 
   	 951  	        202	  2.001451 
   	 952  	        202	  2.001451 
   	 953  	        202	  2.001451 
   	 954  	        202	  2.001451 
   	 955  	        202	  2.001451 
   	 956  	        202	  2.001451 
   	 957  	        202	  2.001451 
   	 958  	        202	  2.001451 
   	 959  	        202	  2.001451 
   	 960  	        202	  2.001451 
   	 961  	        202	  2.001451 
   	 962  	        202	  2.001451 
   	 963  	        202	  2.001451 
   	 964  	        202	  2.001451 
   	 965  	        202	  2.001451 
   	 966  	        202	  2.001451 
   	 967  	        202	  2.001451 
   	 968  	        202	  2.001451 
   	 969  	        202	  2.001451 
   	 970  	        202	  2.001451 
   	 971  	        202	  2.001451 
   	 972  	        202	  2.001451 
   	 973  	        202	  2.001451 
   	 974  	        202	  2.001451 
   	 975  	        202	  2.001451 
   	 976  	        202	  2.001451 
   	 977  	        202	  2.001451 
   	 978  	        202	  2.001451 
   	 979  	        202	  2.001451 
   	 980  	        202	  2.001451 
   	 981  	        202	  2.001451 
   	 982  	        202	  2.001451 
   	 983  	        202	  2.001451 
   	 984  	        202	  2.001451 
   	 985  	        202	  2.001451 
   	 986  	        202	  2.001451 
   	 987  	        202	  2.001451 
   	 988  	        202	  2.001451 
   	 989  	        202	  2.001451 
   	 990  	        202	  2.001451 
   	 991  	        202	  2.001451 
   	 992  	        202	  2.001451 
   	 993  	        202	  2.001451 
   	 994  	        202	  2.001451 
   	 995  	        202	  2.001451 
   	 996  	        202	  2.001451 
   	 997  	        202	  2.001451 
   	 998  	        202	  2.001451 
   	 999  	        202	  2.001451 
   	1000  	        202	  2.001451 
   	1001  	        202	  2.001451 
   	1002  	        202	  2.001451 
   	1003  	        202	  2.001451 
   	1004  	        202	  2.001451 
   	1005  	        202	  2.001451 
   	1006  	        202	  2.001451 
   	1007  	        202	  2.001451 
   	1008  	        202	  2.001451 
   	1009  	        202	  2.001451 
   	1010  	        202	  2.001451 
   	1011  	        202	  2.001451 
   	1012  	        202	  2.001451 
   	1013  	        202	  2.001451 
   	1014  	        202	  2.001451 
   	1015  	        202	  2.001451 
   	1016  	        202	  2.001451 
   	1017  	        202	  2.001451 
   	1018  	        202	  2.001451 
   	1019  	        202	  2.001451 
   	1020  	        202	  2.001451 
   	1021  	        202	  2.001451 
   	1022  	        202	  2.001451 
   	1023  	        202	  2.001451 
   	1024  	        202	  2.001451 
   	1025  	        202	  2.001451 
   	1026  	        202	  2.001451 
   	1027  	        202	  2.001451 
   	1028  	        202	  2.001451 
   	1029  	        202	  2.001451 
   	1030  	        202	  2.001451 
   	1031  	        202	  2.001451 
   	1032  	        202	  2.001451 
   	1033  	        202	  2.001451 
   	1034  	        202	  2.001451 
   	1035  	        202	  2.001451 
   	1036  	        202	  2.001451 
   	1037  	        202	  2.001451 
   	1038  	        202	  2.001451 
   	1039  	        202	  2.001451 
   	1040  	        202	  2.001451 
   	1041  	        202	  2.001451 
   	1042  	        202	  2.001451 
   	1043  	        202	  2.001451 
   	1044  	        202	  2.001451 
   	1045  	        202	  2.001451 
   	1046  	        202	  2.001451 
   	1047  	        202	  2.001451 
   	1048  	        202	  2.001451 
   	1049  	        202	  2.001451 
   	1050  	        202	  2.001451 
   	1051  	        202	  2.001451 
   	1052  	        202	  2.001451 
   	1053  	        202	  2.001451 
   	1054  	        202	  2.001451 
   	1055  	        202	  2.001451 
   	1056  	        202	  2.001451 
   	1057  	        202	  2.001451 
   	1058  	        202	  2.001451 
   	1059  	        202	  2.001451 
   	1060  	        202	  2.001451 
   	1061  	        202	  2.001451 
   	1062  	        202	  2.001451 
   	1063  	        202	  2.001451 
   	1064  	        202	  2.001451 
   	1065  	        202	  2.001451 
   	1066  	        202	  2.001451 
   	1067  	        202	  2.001451 
   	1068  	        202	  2.001451 
   	1069  	        202	  2.001451 
   	1070  	        202	  2.001451 
   	1071  	        202	  2.001451 
   	1072  	        202	  2.001451 
   	1073  	        202	  2.001451 
   	1074  	        202	  2.001451 
   	1075  	        202	  2.001451 
   	1076  	        202	  2.001451 
   	1077  	        202	  2.001451 
   	1078  	        202	  2.001451 
   	1079  	        202	  2.001451 
   	1080  	        202	  2.001451 
   	1081  	        202	  2.001451 
   	1082  	        202	  2.001451 
   	1083  	        202	  2.001451 
   	1084  	        202	  2.001451 
   	1085  	        202	  2.001451 
   	1086  	        202	  2.001451 
   	1087  	        202	  2.001451 
   	1088  	        202	  2.001451 
   	1089  	        202	  2.001451 
   	1090  	        202	  2.001451 
   	1091  	        202	  2.001451 
   	1092  	        202	  2.001451 
   	1093  	        202	  2.001451 
   	1094  	        202	  2.001451 
   	1095  	        202	  2.001451 
   	1096  	        202	  2.001451 
   	1097  	        202	  2.001451 
   	1098  	        202	  2.001451 
   	1099  	        202	  2.001451 
   	1100  	        202	  2.001451 
   	1101  	        202	  2.001451 
   	1102  	        202	  2.001451 
   	1103  	        202	  2.001451 
   	1104  	        202	  2.001451 
   	1105  	        202	  2.001451 
   	1106  	        202	  2.001451 
   	1107  	        202	  2.001451 
   	1108  	        202	  2.001451 
   	1109  	        202	  2.001451 
   	1110  	        202	  2.001451 
   	1111  	        202	  2.001451 
   	1112  	        202	  2.001451 
   	1113  	        202	  2.001451 
   	1114  	        202	  2.001451 
   	1115  	        202	  2.001451 
   	1116  	        202	  2.001451 
   	1117  	        202	  2.001451 
   	1118  	        202	  2.001451 
   	1119  	        202	  2.001451 
   	1120  	        202	  2.001451 
   	1121  	        202	  2.001451 
   	1122  	        202	  2.001451 
   	1123  	        202	  2.001451 
   	1124  	        202	  2.001451 
   	1125  	        202	  2.001451 
   	1126  	        202	  2.001451 
   	1127  	        202	  2.001451 
   	1128  	        202	  2.001451 
   	1129  	        202	  2.001451 
   	1130  	        202	  2.001451 
   	1131  	        202	  2.001451 
   	1132  	        202	  2.001451 
   	1133  	        202	  2.001451 
   	1134  	        202	  2.001451 
   	1135  	        202	  2.001451 
   	1136  	        202	  2.001451 
   	1137  	        202	  2.001451 
   	1138  	        202	  2.001451 
   	1139  	        202	  2.001451 
   	1140  	        202	  2.001451 
   	1141  	        202	  2.001451 
   	1142  	        202	  2.001451 
   	1143  	        202	  2.001451 
   	1144  	        202	  2.001451 
   	1145  	        202	  2.001451 
   	1146  	        202	  2.001451 
   	1147  	        202	  2.001451 
   	1148  	        202	  2.001451 
   	1149  	        202	  2.001451 
   	1150  	        202	  2.001451 
   	1151  	        202	  2.001451 
   	1152  	        202	  2.001451 
   	1153  	        202	  2.001451 
   	1154  	        202	  2.001451 
   	1155  	        202	  2.001451 
   	1156  	        202	  2.001451 
   	1157  	        202	  2.001451 
   	1158  	        202	  2.001451 
   	1159  	        202	  2.001451 
   	1160  	        202	  2.001451 
   	1161  	        202	  2.001451 
   	1162  	        202	  2.001451 
   	1163  	        202	  2.001451 
   	1164  	        202	  2.001451 
   	1165  	        202	  2.001451 
   	1166  	        202	  2.001451 
   	1167  	        202	  2.001451 
   	1168  	        202	  2.001451 
   	1169  	        202	  2.001451 
   	1170  	        202	  2.001451 
   	1171  	        202	  2.001451 
   	1172  	        202	  2.001451 
   	1173  	        202	  2.001451 
   	1174  	        202	  2.001451 
   	1175  	        202	  2.001451 
   	1176  	        202	  2.001451 
   	1177  	        202	  2.001451 
   	1178  	        202	  2.001451 
   	1179  	        202	  2.001451 
   	1180  	        202	  2.001451 
   	1181  	        202	  2.001451 
   	1182  	        202	  2.001451 
   	1183  	        202	  2.001451 
   	1184  	        202	  2.001451 
   	1185  	        202	  2.001451 
   	1186  	        202	  2.001451 
   	1187  	        202	  2.001451 
   	1188  	        202	  2.001451 
   	1189  	        202	  2.001451 
   	1190  	        202	  2.001451 
   	1191  	        202	  2.001451 
   	1192  	        202	  2.001451 
   	1193  	        202	  2.001451 
   	1194  	        202	  2.001451 
   	1195  	        202	  2.001451 
   	1196  	        202	  2.001451 
   	1197  	        202	  2.001451 
   	1198  	        202	  2.001451 
   	1199  	        202	  2.001451 
   	1200  	        202	  2.001451 
   	1201  	        202	  2.001451 
   	1202  	        202	  2.001451 
   	1203  	        202	  2.001451 
   	1204  	        202	  2.001451 
   	1205  	        202	  2.001451 
   	1206  	        202	  2.001451 
   	1207  	        202	  2.001451 
   	1208  	        202	  2.001451 
   	1209  	        202	  2.001451 
   	1210  	        202	  2.001451 
   	1211  	        202	  2.001451 
   	1212  	        202	  2.001451 
   	1213  	        202	  2.001451 
   	1214  	        202	  2.001451 
   	1215  	        202	  2.001451 
   	1216  	        202	  2.001451 
   	1217  	        202	  2.001451 
   	1218  	        202	  2.001451 
   	1219  	        202	  2.001451 
   	1220  	        202	  2.001451 
   	1221  	        202	  2.001451 
   	1222  	        202	  2.001451 
   	1223  	        202	  2.001451 
   	1224  	        202	  2.001451 
   	1225  	        202	  2.001451 
   	1226  	        202	  2.001451 
   	1227  	        202	  2.001451 
   	1228  	        202	  2.001451 
   	1229  	        202	  2.001451 
   	1230  	        202	  2.001451 
   	1231  	        202	  2.001451 
   	1232  	        202	  2.001451 
   	1233  	        202	  2.001451 
   	1234  	        202	  2.001451 
   	1235  	        202	  2.001451 
   	1236  	        202	  2.001451 
   	1237  	        202	  2.001451 
   	1238  	        202	  2.001451 
   	1239  	        202	  2.001451 
   	1240  	        202	  2.001451 
   	1241  	        202	  2.001451 
   	1242  	        202	  2.001451 
   	1243  	        202	  2.001451 
   	1244  	        202	  2.001451 
   	1245  	        202	  2.001451 
   	1246  	        202	  2.001451 
   	1247  	        202	  2.001451 
   	1248  	        202	  2.001451 
   	1249  	        202	  2.001451 
   	1250  	        202	  2.001451 
   	1251  	        202	  2.001451 
   	1252  	        202	  2.001451 
   	1253  	        202	  2.001451 
   	1254  	        202	  2.001451 
   	1255  	        202	  2.001451 
   	1256  	        202	  2.001451 
   	1257  	        202	  2.001451 
   	1258  	        202	  2.001451 
   	1259  	        202	  2.001451 
   	1260  	        202	  2.001451 
   	1261  	        202	  2.001451 
   	1262  	        202	  2.001451 
   	1263  	        202	  2.001451 
   	1264  	        202	  2.001451 
   	1265  	        202	  2.001451 
   	1266  	        202	  2.001451 
   	1267  	        202	  2.001451 
   	1268  	        202	  2.001451 
   	1269  	        202	  2.001451 
   	1270  	        202	  2.001451 
   	1271  	        202	  2.001451 
   	1272  	        202	  2.001451 
   	1273  	        202	  2.001451 
   	1274  	        202	  2.001451 
   	1275  	        202	  2.001451 
   	1276  	        202	  2.001451 
   	1277  	        202	  2.001451 
   	1278  	        202	  2.001451 
   	1279  	        202	  2.001451 
   	1280  	        202	  2.001451 
   	1281  	        202	  2.001451 
   	1282  	        202	  2.001451 
   	1283  	        202	  2.001451 
   	1284  	        202	  2.001451 
   	1285  	        202	  2.001451 
   	1286  	        202	  2.001451 
   	1287  	        202	  2.001451 
   	1288  	        202	  2.001451 
   	1289  	        202	  2.001451 
   	1290  	        202	  2.001451 
   	1291  	        202	  2.001451 
   	1292  	        202	  2.001451 
   	1293  	        202	  2.001451 
   	1294  	        202	  2.001451 
   	1295  	        202	  2.001451 
   	1296  	        202	  2.001451 
   	1297  	        202	  2.001451 
   	1298  	        202	  2.001451 
   	1299  	        202	  2.001451 
   	1300  	        202	  2.001451 
   	1301  	        202	  2.001451 
   	1302  	        202	  2.001451 
   	1303  	        202	  2.001451 
   	1304  	        202	  2.001451 
   	1305  	        202	  2.001451 
   	1306  	        202	  2.001451 
   	1307  	        202	  2.001451 
   	1308  	        202	  2.001451 
   	1309  	        202	  2.001451 
   	1310  	        202	  2.001451 
   	1311  	        202	  2.001451 
   	1312  	        202	  2.001451 
   	1313  	        202	  2.001451 
   	1314  	        202	  2.001451 
   	1315  	        202	  2.001451 
   	1316  	        202	  2.001451 
   	1317  	        202	  2.001451 
   	1318  	        202	  2.001451 
   	1319  	        202	  2.001451 
   	1320  	        202	  2.001451 
   	1321  	        202	  2.001451 
   	1322  	        202	  2.001451 
   	1323  	        202	  2.001451 
   	1324  	        202	  2.001451 
   	1325  	        202	  2.001451 
   	1326  	        202	  2.001451 
   	1327  	        202	  2.001451 
   	1328  	        202	  2.001451 
   	1329  	        202	  2.001451 
   	1330  	        202	  2.001451 
   	1331  	        202	  2.001451 
   	1332  	        202	  2.001451 
   	1333  	        202	  2.001451 
   	1334  	        202	  2.001451 
   	1335  	        202	  2.001451 
   	1336  	        202	  2.001451 
   	1337  	        202	  2.001451 
   	1338  	        202	  2.001451 
   	1339  	        202	  2.001451 
   	1340  	        202	  2.001451 
   	1341  	        202	  2.001451 
   	1342  	        202	  2.001451 
   	1343  	        202	  2.001451 
   	1344  	        202	  2.001451 
   	1345  	        202	  2.001451 
   	1346  	        202	  2.001451 
   	1347  	        202	  2.001451 
   	1348  	        202	  2.001451 
   	1349  	        202	  2.001451 
   	1350  	        202	  2.001451 
   	1351  	        202	  2.001451 
   	1352  	        202	  2.001451 
   	1353  	        202	  2.001451 
   	1354  	        202	  2.001451 
   	1355  	        202	  2.001451 
   	1356  	        202	  2.001451 
   	1357  	        202	  2.001451 
   	1358  	        202	  2.001451 
   	1359  	        202	  2.001451 
   	1360  	        202	  2.001451 
   	1361  	        202	  2.001451 
   	1362  	        202	  2.001451 
   	1363  	        202	  2.001451 
   	1364  	        202	  2.001451 
   	1365  	        202	  2.001451 
   	1366  	        202	  2.001451 
   	1367  	        202	  2.001451 
   	1368  	        202	  2.001451 
   	1369  	        202	  2.001451 
   	1370  	        202	  2.001451 
   	1371  	        202	  2.001451 
   	1372  	        202	  2.001451 
   	1373  	        202	  2.001451 
   	1374  	        202	  2.001451 
   	1375  	        202	  2.001451 
   	1376  	        202	  2.001451 
   	1377  	        202	  2.001451 
   	1378  	        202	  2.001451 
   	1379  	        202	  2.001451 
   	1380  	        202	  2.001451 
   	1381  	        202	  2.001451 
   	1382  	        202	  2.001451 
   	1383  	        202	  2.001451 
   	1384  	        202	  2.001451 
   	1385  	        202	  2.001451 
   	1386  	        202	  2.001451 
   	1387  	        202	  2.001451 
   	1388  	        202	  2.001451 
   	1389  	        202	  2.001451 
   	1390  	        202	  2.001451 
   	1391  	        202	  2.001451 
   	1392  	        202	  2.001451 
   	1393  	        202	  2.001451 
   	1394  	        202	  2.001451 
   	1395  	        202	  2.001451 
   	1396  	        202	  2.001451 
   	1397  	        202	  2.001451 
   	1398  	        202	  2.001451 
   	1399  	        202	  2.001451 
   	1400  	        202	  2.001451 
   	1401  	        202	  2.001451 
   	1402  	        202	  2.001451 
   	1403  	        202	  2.001451 
   	1404  	        202	  2.001451 
   	1405  	        202	  2.001451 
   	1406  	        202	  2.001451 
   	1407  	        202	  2.001451 
   	1408  	        202	  2.001451 
   	1409  	        202	  2.001451 
   	1410  	        202	  2.001451 
   	1411  	        202	  2.001451 
   	1412  	        202	  2.001451 
   	1413  	        202	  2.001451 
   	1414  	        202	  2.001451 
   	1415  	        202	  2.001451 
   	1416  	        202	  2.001451 
   	1417  	        202	  2.001451 
   	1418  	        202	  2.001451 
   	1419  	        202	  2.001451 
   	1420  	        202	  2.001451 
   	1421  	        202	  2.001451 
   	1422  	        202	  2.001451 
   	1423  	        202	  2.001451 
   	1424  	        202	  2.001451 
   	1425  	        202	  2.001451 
   	1426  	        202	  2.001451 
   	1427  	        202	  2.001451 
   	1428  	        202	  2.001451 
   	1429  	        202	  2.001451 
   	1430  	        202	  2.001451 
   	1431  	        202	  2.001451 
   	1432  	        202	  2.001451 
   	1433  	        202	  2.001451 
   	1434  	        202	  2.001451 
   	1435  	        202	  2.001451 
   	1436  	        202	  2.001451 
   	1437  	        202	  2.001451 
   	1438  	        202	  2.001451 
   	1439  	        202	  2.001451 
   	1440  	        202	  2.001451 
   	1441  	        202	  2.001451 
   	1442  	        202	  2.001451 
   	1443  	        202	  2.001451 
   	1444  	        202	  2.001451 
   	1445  	        202	  2.001451 
   	1446  	        202	  2.001451 
   	1447  	        202	  2.001451 
   	1448  	        202	  2.001451 
   	1449  	        202	  2.001451 
   	1450  	        202	  2.001451 
   	1451  	        202	  2.001451 
   	1452  	        202	  2.001451 
   	1453  	        202	  2.001451 
   	1454  	        202	  2.001451 
   	1455  	        202	  2.001451 
   	1456  	        202	  2.001451 
   	1457  	        202	  2.001451 
   	1458  	        202	  2.001451 
   	1459  	        202	  2.001451 
   	1460  	        202	  2.001451 
   	1461  	        202	  2.001451 
   	1462  	        202	  2.001451 
   	1463  	        202	  2.001451 
   	1464  	        202	  2.001451 
   	1465  	        202	  2.001451 
   	1466  	        202	  2.001451 
   	1467  	        202	  2.001451 
   	1468  	        202	  2.001451 
   	1469  	        202	  2.001451 
   	1470  	        202	  2.001451 
   	1471  	        202	  2.001451 
   	1472  	        202	  2.001451 
   	1473  	        202	  2.001451 
   	1474  	        202	  2.001451 
   	1475  	        202	  2.001451 
   	1476  	        202	  2.001451 
   	1477  	        202	  2.001451 
   	1478  	        202	  2.001451 
   	1479  	        202	  2.001451 
   	1480  	        202	  2.001451 
   	1481  	        202	  2.001451 
   	1482  	        202	  2.001451 
   	1483  	        202	  2.001451 
   	1484  	        202	  2.001451 
   	1485  	        202	  2.001451 
   	1486  	        202	  2.001451 
   	1487  	        202	  2.001451 
   	1488  	        202	  2.001451 
   	1489  	        202	  2.001451 
   	1490  	        202	  2.001451 
   	1491  	        202	  2.001451 
   	1492  	        202	  2.001451 
   	1493  	        202	  2.001451 
   	1494  	        202	  2.001451 
   	1495  	        202	  2.001451 
   	1496  	        202	  2.001451 
   	1497  	        202	  2.001451 
   	1498  	        202	  2.001451 
   	1499  	        202	  2.001451 
   	1500  	        202	  2.001451 
   	1501  	        202	  2.001451 
   	1502  	        202	  2.001451 
   	1503  	        202	  2.001451 
   	1504  	        202	  2.001451 
   	1505  	        202	  2.001451 
   	1506  	        202	  2.001451 
   	1507  	        202	  2.001451 
   	1508  	        202	  2.001451 
   	1509  	        202	  2.001451 
   	1510  	        202	  2.001451 
   	1511  	        202	  2.001451 
   	1512  	        202	  2.001451 
   	1513  	        202	  2.001451 
   	1514  	        202	  2.001451 
   	1515  	        202	  2.001451 
   	1516  	        202	  2.001451 
   	1517  	        202	  2.001451 
   	1518  	        202	  2.001451 
   	1519  	        202	  2.001451 
   	1520  	        202	  2.001451 
   	1521  	        202	  2.001451 
   	1522  	        202	  2.001451 
   	1523  	        202	  2.001451 
   	1524  	        202	  2.001451 
   	1525  	        202	  2.001451 
   	1526  	        202	  2.001451 
   	1527  	        202	  2.001451 
   	1528  	        202	  2.001451 
   	1529  	        202	  2.001451 
   	1530  	        202	  2.001451 
   	1531  	        202	  2.001451 
   	1532  	        202	  2.001451 
   	1533  	        202	  2.001451 
   	1534  	        202	  2.001451 
   	1535  	        202	  2.001451 
   	1536  	        202	  2.001451 
   	1537  	        202	  2.001451 
   	1538  	        202	  2.001451 
   	1539  	        202	  2.001451 
   	1540  	        202	  2.001451 
   	1541  	        202	  2.001451 
   	1542  	        202	  2.001451 
   	1543  	        202	  2.001451 
   	1544  	        202	  2.001451 
   	1545  	        202	  2.001451 
   	1546  	        202	  2.001451 
   	1547  	        202	  2.001451 
   	1548  	        202	  2.001451 
   	1549  	        202	  2.001451 
   	1550  	        202	  2.001451 
   	1551  	        202	  2.001451 
   	1552  	        202	  2.001451 
   	1553  	        202	  2.001451 
   	1554  	        202	  2.001451 
   	1555  	        202	  2.001451 
   	1556  	        202	  2.001451 
   	1557  	        202	  2.001451 
   	1558  	        202	  2.001451 
   	1559  	        202	  2.001451 
   	1560  	        202	  2.001451 
   	1561  	        202	  2.001451 
   	1562  	        202	  2.001451 
   	1563  	        202	  2.001451 
   	1564  	        202	  2.001451 
   	1565  	        202	  2.001451 
   	1566  	        202	  2.001451 
   	1567  	        202	  2.001451 
   	1568  	        202	  2.001451 
   	1569  	        202	  2.001451 
   	1570  	        202	  2.001451 
   	1571  	        202	  2.001451 
   	1572  	        202	  2.001451 
   	1573  	        202	  2.001451 
   	1574  	        202	  2.001451 
   	1575  	        202	  2.001451 
   	1576  	        202	  2.001451 
   	1577  	        202	  2.001451 
   	1578  	        202	  2.001451 
   	1579  	        202	  2.001451 
   	1580  	        202	  2.001451 
   	1581  	        202	  2.001451 
   	1582  	        202	  2.001451 
   	1583  	        202	  2.001451 
   	1584  	        202	  2.001451 
   	1585  	        202	  2.001451 
   	1586  	        202	  2.001451 
   	1587  	        202	  2.001451 
   	1588  	        202	  2.001451 
   	1589  	        202	  2.001451 
   	1590  	        202	  2.001451 
   	1591  	        202	  2.001451 
   	1592  	        202	  2.001451 
   	1593  	        202	  2.001451 
   	1594  	        202	  2.001451 
   	1595  	        202	  2.001451 
   	1596  	        202	  2.001451 
   	1597  	        202	  2.001451 
   	1598  	        202	  2.001451 
   	1599  	        202	  2.001451 
   	1600  	        202	  2.001451 
   	1601  	        202	  2.001451 
   	1602  	        202	  2.001451 
   	1603  	        202	  2.001451 
   	1604  	        202	  2.001451 
   	1605  	        202	  2.001451 
   	1606  	        202	  2.001451 
   	1607  	        202	  2.001451 
   	1608  	        202	  2.001451 
   	1609  	        202	  2.001451 
   	1610  	        202	  2.001451 
   	1611  	        202	  2.001451 
   	1612  	        202	  2.001451 
   	1613  	        202	  2.001451 
   	1614  	        202	  2.001451 
   	1615  	        202	  2.001451 
   	1616  	        202	  2.001451 
   	1617  	        202	  2.001451 
   	1618  	        202	  2.001451 
   	1619  	        202	  2.001451 
   	1620  	        202	  2.001451 
   	1621  	        202	  2.001451 
   	1622  	        202	  2.001451 
   	1623  	        202	  2.001451 
   	1624  	        202	  2.001451 
   	1625  	        202	  2.001451 
   	1626  	        202	  2.001451 
   	1627  	        202	  2.001451 
   	1628  	        202	  2.001451 
   	1629  	        202	  2.001451 
   	1630  	        202	  2.001451 
   	1631  	        202	  2.001451 
   	1632  	        202	  2.001451 
   	1633  	        202	  2.001451 
   	1634  	        202	  2.001451 
   	1635  	        202	  2.001451 
   	1636  	        202	  2.001451 
   	1637  	        202	  2.001451 
   	1638  	        202	  2.001451 
   	1639  	        202	  2.001451 
   	1640  	        202	  2.001451 
   	1641  	        202	  2.001451 
   	1642  	        202	  2.001451 
   	1643  	        202	  2.001451 
   	1644  	        202	  2.001451 
   	1645  	        202	  2.001451 
   	1646  	        202	  2.001451 
   	1647  	        202	  2.001451 
   	1648  	        202	  2.001451 
   	1649  	        202	  2.001451 
   	1650  	        202	  2.001451 
   	1651  	        202	  2.001451 
   	1652  	        202	  2.001451 
   	1653  	        202	  2.001451 
   	1654  	        202	  2.001451 
   	1655  	        202	  2.001451 
   	1656  	        202	  2.001451 
   	1657  	        202	  2.001451 
